id,name,zip,state
3690,Gan Gan,U9121XBX,Chubut
3691,Garayalde,U9111XAE,Chubut
3692,Gastre,U9121XBA,Chubut
3693,Glasfryn,U9105XAB,Chubut
3695,Gualjaina,U9201XAF,Chubut
3696,Hito 43,U9225XAB,Chubut
3697,Hito 45,U9039XAD,Chubut
3698,Hito 50,U9039XAE,Chubut
3699,Holdich,U9009XAD,Chubut
3700,Ing Bruno J Thomae,U9210XAF,Chubut
3702,Kilometro 11,U9000XAB,Chubut
3703,Kilometro 191,U9020XAB,Chubut
3704,La Bombilla,U9207XAC,Chubut
3705,La Cancha,U9039XAF,Chubut
3706,La Castellana,U9111XAF,Chubut
3707,La Corona,U9121XAS,Chubut
3708,La Lancha,U9200XAB,Chubut
3709,La Laurita,U9033XAJ,Chubut
3710,La Nicolasa,U9039XAA,Chubut
3711,La Pepita,U9033XAC,Chubut
3712,La Primavera,U9201XBB,Chubut
3713,La Rosilla,U9121XAT,Chubut
3714,La Salamanca,U9007XAC,Chubut
3715,La Siberia,U9039XAB,Chubut
3717,Lago Carlos Pellegrini,U9217XAF,Chubut
3718,Lago Fontana,U9033XAD,Chubut
3720,Lago Musters,U9023XAB,Chubut
3721,Lago Paz,U9225XAI,Chubut
3723,Lago Rivadavia,U9217XAG,Chubut
3724,Lago Rosario,U9203XAI,Chubut
3725,Lago Verde,U9225XAA,Chubut
3726,Lago Vintter,U9225XAC,Chubut
3727,Laguna Blanca,U9220XAC,Chubut
3728,Laguna de Vacas,U9121XCE,Chubut
3729,Laguna del Mate,U9020XAC,Chubut
3730,Laguna Fria,U9121XBY,Chubut
3731,Laguna Grande,U9107XAG,Chubut
3732,Laguna Palacio,U9020XAD,Chubut
3733,Laguna Rincon del Moro,U9207XAL,Chubut
3734,Laguna Terraplen,U9200XAM,Chubut
3735,Laguna Verde,U9220XAD,Chubut
3736,Lagunita Salada,U9121XBB,Chubut
3737,Languiñeo,U9201XAV,Chubut
3738,Larralde,U9121XAU,Chubut
3739,Las Chapas,U9107XAH,Chubut
3740,Las Cortaderas,U9207XAD,Chubut
3741,Las Golondrinas,U8431XAA,Chubut
3742,Las Horquetas,U9207XAE,Chubut
3743,Las Mulas,U9225XAD,Chubut
3744,Las Pampas,U9225XAE,Chubut
3745,Las Plumas,U9101XAE,Chubut
3746,Las Pulgas,U9020XAE,Chubut
3747,Las Salinas,U9201XAW,Chubut
3748,Legua 24,U9203XAD,Chubut
3749,Leleque,U9217XAA,Chubut
3750,Lenzanilleo,U9220XAJ,Chubut
3751,Loma Redonda,U9105XAC,Chubut
3752,Loreto,U9121XAO,Chubut
3753,Los Altares,U9207XAF,Chubut
3754,Los Cipreses,U9203XAE,Chubut
3755,Los Corralitos,U9220XAK,Chubut
3756,Los Manantiales,U9207XAG,Chubut
3757,Los Tamariscos,U9031XAB,Chubut
3758,Maesteg,U9105XAD,Chubut
3759,Malaspina,U9111XAG,Chubut
3760,Mallin Blanco,U9201XAX,Chubut
3761,Mallin Grande,U9121XBZ,Chubut
3762,Mallin Grande Corcovado,U9121XAX,Chubut
3763,Manantial Grande,U9020XAF,Chubut
3765,Mata Grande,U9220XAL,Chubut
3766,Matucana,U9200XAF,Chubut
3767,Mayoco,U9200XAG,Chubut
3768,Medanos,U9121XAP,Chubut
3769,Nahuel Pan Estacion Fcgr,U9200XAH,Chubut
3770,Niriguao,U9223XAD,Chubut
3771,Niriguce Pampa,U9223XAE,Chubut
3772,Ñorquinco Sud,U8415XAA,Chubut
3773,Painaluf,U9121XCA,Chubut
3774,Pampa de Agnia,U9201XAY,Chubut
3775,Pampa del Castillo,U9000XAC,Chubut
3776,Pampa Pelada,U9007XAD,Chubut
3777,Pampa Salamanca,U9000XAD,Chubut
3778,Pampa Tepuel,U9201XAK,Chubut
3780,Parque Nacional los Alerces,U9201XAC,Chubut
3782,Paso de Torres,U9020XAG,Chubut
3783,Paso del Sapo,U9201XAL,Chubut
3784,Paso Moreno,U9033XAE,Chubut
3785,Pastos Blancos,U9033XAG,Chubut
3786,Pico Salamanca,U9000XAE,Chubut
3787,Piedra Parada,U9201XAM,Chubut
3788,Piedra Shotel,U9227XAB,Chubut
3789,Pirre Mahuida,U9121XBC,Chubut
3790,Playa Union,U9103XAA,Chubut
3791,Pocitos de Quichaura,U9201XAN,Chubut
3792,Puente Hendre,U9101XAG,Chubut
3793,Puerto Lobos,U8532XAB,Chubut
3795,Puerto Piramides,U9121XAQ,Chubut
3796,Puerto San Roman,U9121XAR,Chubut
3797,Punta Bajos,U9121XAI,Chubut
3798,Punta Delgada,U9121XAJ,Chubut
3799,Punta Ninfas,U9103XAF,Chubut
3800,Punta Norte,U9121XAK,Chubut
3801,Punta Quiroga,U9120XAB,Chubut
3802,Putrachoique,U9223XAG,Chubut
3804,Ranquil Huao,U9213XAC,Chubut
3807,Rio Chico,U9000XAA,Chubut
3808,Rio Corinto,U9203XAF,Chubut
3809,Rio Frias,U9033XAF,Chubut
3812,Ruta 3 Kilometro 1646,U9111XAI,Chubut
3813,Ruta 3 Kilometro 1711,U9111XAH,Chubut
3814,Sacanana,U9121XBE,Chubut
3815,Salinas Chicas,U9121XAL,Chubut
3816,Salinas Grandes,U9121XAM,Chubut
3817,San Jose,U9121XAN,Chubut
3820,Siempre Viva,U9213XAD,Chubut
3821,Sierra Chata,U9121XCC,Chubut
3822,Sierra Chica,U9121XAW,Chubut
3823,Sierra Colorada,U9111XAJ,Chubut
3824,Sierra Corrientes,U9020XAH,Chubut
3825,Sierra Cuadrada,U9007XAA,Chubut
3826,Sierra de Tecka,U9200XAI,Chubut
3827,Sierra Nevada Buen Pasto,U9023XAA,Chubut
3828,Sierra Nevada Paso de Indios,U9207XAM,Chubut
3829,Sierra Overa Chicas y Grandes,U9007XAB,Chubut
3831,Sierra Victoria,U9020XAI,Chubut
3832,Sol de Mayo,U9103XAB,Chubut
3833,Sunica,U9200XAJ,Chubut
3834,Talagapa,U9121XBT,Chubut
3835,Taquetren,U9201XAD,Chubut
3836,Tatuen,U9121XBU,Chubut
3839,Toma de los Canales,U9107XAC,Chubut
3840,Toro Hosco,U9207XAN,Chubut
3842,Treorki,U9105XAE,Chubut
3843,Tres Picos,U9220XAE,Chubut
3845,Uzcudun,U9100XAC,Chubut
3846,Valle del Rio Chubut,U9121XAY,Chubut
3847,Valle del Tecka,U9201XAO,Chubut
3848,Valle Frio,U9203XAG,Chubut
3849,Valle Garin,U9201XAP,Chubut
3850,Valle Hermoso,U9020XAJ,Chubut
3851,Valle Hondo,U9221XAA,Chubut
3852,Valle Huemules,U9039XAC,Chubut
3853,Valle los Martires,U9105XAF,Chubut
3854,Villa Futalaufquen,U9200XAK,Chubut
3855,Villa Ines,U9105XAG,Chubut
